"","DateTime","CH4_ch4_atm","ebb_flux"
"1",2017-02-27 01:00:00,0.478476588573725,0
"2",2017-02-27 02:00:00,0.474699774987175,0
"3",2017-02-27 03:00:00,0.44133216390034,0
"4",2017-02-27 04:00:00,0.438262842107836,0
"5",2017-02-27 05:00:00,0.476591421446795,0
"6",2017-02-27 06:00:00,0.455006383824733,0
"7",2017-02-27 07:00:00,0.452142845948853,0
"8",2017-02-27 08:00:00,0.43550510354363,0
"9",2017-02-27 09:00:00,0.445438445625284,0
"10",2017-02-27 10:00:00,0.465132163082103,0
"11",2017-02-27 11:00:00,0.527523116294416,0
"12",2017-02-27 12:00:00,0.569418649680981,0
"13",2017-02-27 13:00:00,0.55187036134871,0
"14",2017-02-27 14:00:00,0.554122115898598,0
"15",2017-02-27 15:00:00,0.577359985692776,0
"16",2017-02-27 16:00:00,0.569227895635245,0
"17",2017-02-27 17:00:00,0.548920575294794,0
"18",2017-02-27 18:00:00,0.544976511088199,0
"19",2017-02-27 19:00:00,0.493461875399815,0
"20",2017-02-27 20:00:00,0.53588574072634,0
"21",2017-02-27 21:00:00,0.564891033319316,0
"22",2017-02-27 22:00:00,0.629098824839185,0
"23",2017-02-27 23:00:00,0.616983301238666,0
"24",2017-02-28 00:00:00,0.637742369651292,0
"25",2017-02-28 01:00:00,0.727723263173442,0
"26",2017-02-28 02:00:00,0.679942966044131,0
"27",2017-02-28 03:00:00,0.707526447113016,0
"28",2017-02-28 04:00:00,0.712521119803478,0
"29",2017-02-28 05:00:00,0.766637630563192,0
"30",2017-02-28 06:00:00,0.683745909420776,0
"31",2017-02-28 07:00:00,0.699092418489249,0
"32",2017-02-28 08:00:00,0.665730678705497,0
"33",2017-02-28 09:00:00,0.667999981401392,0
"34",2017-02-28 10:00:00,0.6470295656394,0
"35",2017-02-28 11:00:00,0.682235488528854,0
"36",2017-02-28 12:00:00,0.667421597001417,0
"37",2017-02-28 13:00:00,0.598348625461884,0
"38",2017-02-28 14:00:00,0.620798168984415,0
"39",2017-02-28 15:00:00,0.633930192571557,0
"40",2017-02-28 16:00:00,0.687964098196963,0
"41",2017-02-28 17:00:00,0.669057417992645,0
"42",2017-02-28 18:00:00,0.592968198894359,0
"43",2017-02-28 19:00:00,0.520877019164832,0
"44",2017-02-28 20:00:00,0.527616896754994,0
"45",2017-02-28 21:00:00,0.558874097873504,0
"46",2017-02-28 22:00:00,0.573600714738529,0
"47",2017-02-28 23:00:00,0.583209821326213,0
"48",2017-03-01 00:00:00,0.661880574360149,0
"49",2017-03-01 01:00:00,0.663363294201421,0
"50",2017-03-01 02:00:00,0.636663491382248,0
"51",2017-03-01 03:00:00,0.62696883383794,0
"52",2017-03-01 04:00:00,0.633376515563437,0
"53",2017-03-01 05:00:00,0.660417664504984,0
"54",2017-03-01 06:00:00,0.675688643551179,0
"55",2017-03-01 07:00:00,0.663546550748465,0
"56",2017-03-01 08:00:00,0.66610273928634,0
"57",2017-03-01 09:00:00,0.646470187282445,0
"58",2017-03-01 10:00:00,0.752938457090726,0
"59",2017-03-01 11:00:00,0.726952375667412,0
"60",2017-03-01 12:00:00,0.747735351116224,0
