"","DateTime","CH4_ch4_atm","ebb_flux"
"1",2017-02-27 01:00:00,0.478476588573725,0
"2",2017-02-27 02:00:00,0.469759455089098,324.724487975448
"3",2017-02-27 03:00:00,0.813520617120891,0
"4",2017-02-27 04:00:00,0.769660449892637,0
"5",2017-02-27 05:00:00,0.798237229246417,0
"6",2017-02-27 06:00:00,0.729742899401475,0
"7",2017-02-27 07:00:00,0.693346792406914,0
"8",2017-02-27 08:00:00,0.640826160006482,0
"9",2017-02-27 09:00:00,0.629583473336749,0
"10",2017-02-27 10:00:00,0.632086972525462,0
"11",2017-02-27 11:00:00,0.689864125027762,0
"12",2017-02-27 12:00:00,0.720498631853463,0
"13",2017-02-27 13:00:00,0.676223645440649,0
"14",2017-02-27 14:00:00,0.657992838363813,0
"15",2017-02-27 15:00:00,0.663962259235957,0
"16",2017-02-27 16:00:00,0.63394794860711,0
"17",2017-02-27 17:00:00,0.591858417108331,0
"18",2017-02-27 18:00:00,0.565888468908058,0
"19",2017-02-27 19:00:00,0.496292476131364,0
"20",2017-02-27 20:00:00,0.516773997183489,0
"21",2017-02-27 21:00:00,0.522332865329232,0
"22",2017-02-27 22:00:00,0.560849402095404,0
"23",2017-02-27 23:00:00,0.532713910580427,0
"24",2017-02-28 00:00:00,0.534857466457451,0
"25",2017-02-28 01:00:00,0.593194989532838,0
"26",2017-02-28 02:00:00,0.537781582093034,0
"27",2017-02-28 03:00:00,0.543742517499392,0
"28",2017-02-28 04:00:00,0.531462222442424,0
"29",2017-02-28 05:00:00,0.555422315093723,0
"30",2017-02-28 06:00:00,0.480551176264322,0
"31",2017-02-28 07:00:00,0.477170774784817,0
"32",2017-02-28 08:00:00,0.441055384398863,0
"33",2017-02-28 09:00:00,0.430452094228336,0
"34",2017-02-28 10:00:00,0.405646404519732,0
"35",2017-02-28 11:00:00,0.416501303195723,0
"36",2017-02-28 12:00:00,0.398103926747376,0
"37",2017-02-28 13:00:00,0.349227107783065,0
"38",2017-02-28 14:00:00,0.354423686897732,0
"39",2017-02-28 15:00:00,0.353579912841754,0
"40",2017-02-28 16:00:00,0.37461879211317,0
"41",2017-02-28 17:00:00,0.355286768115966,0
"42",2017-02-28 18:00:00,0.307365161374687,0
"43",2017-02-28 19:00:00,0.263405896156436,0
"44",2017-02-28 20:00:00,0.260605344554429,0
"45",2017-02-28 21:00:00,0.268770350271165,0
"46",2017-02-28 22:00:00,0.268260782645226,0
"47",2017-02-28 23:00:00,0.263584660085235,0
"48",2017-03-01 00:00:00,0.290663258990624,0
"49",2017-03-01 01:00:00,0.283280569374762,0
