"","DateTime","CH4_ch4_atm","ebb_flux"
"1",2017-02-27 01:00:00,0.478476588573725,0
"2",2017-02-27 02:00:00,2.70049282889077,392.665517890943
"3",2017-02-27 03:00:00,2.86960623290128,0
"4",2017-02-27 04:00:00,2.74766199295603,0
"5",2017-02-27 05:00:00,2.87463267295632,0
"6",2017-02-27 06:00:00,2.62872193821693,0
"7",2017-02-27 07:00:00,2.50982158175162,0
"8",2017-02-27 08:00:00,2.32008548994474,0
"9",2017-02-27 09:00:00,2.27974694040322,0
"10",2017-02-27 10:00:00,2.28916620408273,0
"11",2017-02-27 11:00:00,2.49878561201961,0
"12",2017-02-27 12:00:00,2.61012701024873,0
"13",2017-02-27 13:00:00,2.45009413375222,0
"14",2017-02-27 14:00:00,2.38439619429965,0
"15",2017-02-27 15:00:00,2.40641685516222,0
"16",2017-02-27 16:00:00,2.29802512155779,0
"17",2017-02-27 17:00:00,2.14584095010037,0
"18",2017-02-27 18:00:00,2.05206355524318,0
"19",2017-02-27 19:00:00,1.80002450638029,0
"20",2017-02-27 20:00:00,1.87464177297755,0
"21",2017-02-27 21:00:00,1.89514326063401,0
"22",2017-02-27 22:00:00,2.03531656185801,0
"23",2017-02-27 23:00:00,1.93378165361667,0
"24",2017-02-28 00:00:00,1.94271712751262,0
"25",2017-02-28 01:00:00,2.15740016382004,0
"26",2017-02-28 02:00:00,1.95645423918031,0
"27",2017-02-28 03:00:00,1.98387609717043,0
"28",2017-02-28 04:00:00,1.94797101899418,0
"29",2017-02-28 05:00:00,2.03660954663462,0
"30",2017-02-28 06:00:00,1.77271390201442,0
"31",2017-02-28 07:00:00,1.7654503257628,0
"32",2017-02-28 08:00:00,1.64111042280622,0
"33",2017-02-28 09:00:00,1.60219069479362,0
"34",2017-02-28 10:00:00,1.5103591638809,0
"35",2017-02-28 11:00:00,1.55098718030683,0
"36",2017-02-28 12:00:00,1.48267753428007,0
"37",2017-02-28 13:00:00,1.30081546770047,0
"38",2017-02-28 14:00:00,1.32035609367548,0
"39",2017-02-28 15:00:00,1.31740692505492,0
"40",2017-02-28 16:00:00,1.39602233955073,0
"41",2017-02-28 17:00:00,1.32421723910445,0
"42",2017-02-28 18:00:00,1.14582032090029,0
"43",2017-02-28 19:00:00,0.98212826640166,0
"44",2017-02-28 20:00:00,0.971871873846799,0
"45",2017-02-28 21:00:00,1.00250760731031,0
"46",2017-02-28 22:00:00,1.00079037307074,0
"47",2017-02-28 23:00:00,0.983515512525476,0
"48",2017-03-01 00:00:00,1.08474893054746,0
"49",2017-03-01 01:00:00,1.05738315360518,0
"50",2017-03-01 02:00:00,0.989240353154305,0
"51",2017-03-01 03:00:00,0.952421700235881,0
"52",2017-03-01 04:00:00,0.942559107563847,0
"53",2017-03-01 05:00:00,0.962385347289842,0
"54",2017-03-01 06:00:00,0.96244317778934,0
"55",2017-03-01 07:00:00,0.927706774525162,0
"56",2017-03-01 08:00:00,0.910677433732703,0
"57",2017-03-01 09:00:00,0.869968076431982,0
"58",2017-03-01 10:00:00,0.991268836486246,0
"59",2017-03-01 11:00:00,0.938087546097709,0
"60",2017-03-01 12:00:00,0.946592231481902,0
"61",2017-03-01 13:00:00,0.899616659562951,0
"62",2017-03-01 14:00:00,0.863566420979288,0
"63",2017-03-01 15:00:00,0.809825524406367,0
"64",2017-03-01 16:00:00,0.758098104721005,0
"65",2017-03-01 17:00:00,0.727533592258699,0
"66",2017-03-01 18:00:00,0.633938447978668,0
"67",2017-03-01 19:00:00,0.607759477627512,0
"68",2017-03-01 20:00:00,0.648949257883805,0
"69",2017-03-01 21:00:00,0.683504274652027,0
"70",2017-03-01 22:00:00,0.686529711465992,0
"71",2017-03-01 23:00:00,0.704574771785245,0
"72",2017-03-02 00:00:00,0.773574013337745,0
"73",2017-03-02 01:00:00,0.757515528898457,0
"74",2017-03-02 02:00:00,0.787452343254418,0
"75",2017-03-02 03:00:00,0.766153785836376,0
"76",2017-03-02 04:00:00,0.775793184867555,0
"77",2017-03-02 05:00:00,0.799300650772185,0
"78",2017-03-02 06:00:00,0.757309544791822,0
"79",2017-03-02 07:00:00,0.781176616520703,0
"80",2017-03-02 08:00:00,0.738437267761667,0
